1.960038466737938911e+00,-3.204421876301647654e+00
2.270359020416875317e+00,-4.404348745186555947e-01
2.551448339832155021e+00,-3.871407170640553952e-01
2.085963091506846112e+00,1.157091151709302324e+00
-4.750596328276529001e-01,3.097815041736654784e+00
7.964104315313358384e-01,4.782347134763740293e+00
-2.393500404488056787e+00,-2.291831433975509036e+00
4.290905256997971762e+00,2.471985871670762336e+00
