-1.457336372768855692e-01
-1.320376004540327219e+00
-4.132852393454120726e-02
1.534240128803451286e+00
9.227061085205484625e-02
-1.790564902487810084e+00
-2.375657927257657509e-01
-6.340196452743233069e-01
1.237543819169363429e-01
9.065648382029615204e-01
1.271543807371432466e+00
-8.830942018189831266e-01
-6.798345098886861004e-01
-3.054346373333726664e-03
6.241513052060462252e-01
1.885568743802740754e-01
